id;node;profile;pLoad;qLoad;sR;subnet;voltLvl
LV4.307 Load 6;LV4.307 Bus 22;H0-B;0.003;0.0012;0.0032;LV4.307;7
LV4.307 Load 19;LV4.307 Bus 26;H0-G;0.004;0.0016;0.0043;LV4.307;7
LV4.307 Load 24;LV4.307 Bus 9;H0-B;0.003;0.0012;0.0032;LV4.307;7
LV4.307 Load 25;LV4.307 Bus 23;H0-L;0.006;0.0024;0.0065;LV4.307;7
LV4.307 Load 27;LV4.307 Bus 33;H0-L;0.004;0.0016;0.0043;LV4.307;7
LV4.307 Load 12;LV4.307 Bus 20;H0-G;0.003;0.0012;0.0032;LV4.307;7
LV4.307 Load 23;LV4.307 Bus 24;H0-L;0.006;0.0024;0.0065;LV4.307;7
LV4.307 Load 29;LV4.307 Bus 6;H0-B;0.003;0.0012;0.0032;LV4.307;7
LV4.307 Load 14;LV4.307 Bus 5;H0-L;0.003;0.0012;0.0032;LV4.307;7
LV4.307 Load 26;LV4.307 Bus 5;H0-B;0.003;0.0012;0.0032;LV4.307;7
LV4.307 Load 31;LV4.307 Bus 21;H0-B;0.003;0.0012;0.0032;LV4.307;7
LV4.307 Load 33;LV4.307 Bus 3;H0-A;0.004;0.0016;0.0043;LV4.307;7
LV4.307 Load 2;LV4.307 Bus 15;H0-L;0.003;0.0012;0.0032;LV4.307;7
LV4.307 Load 3;LV4.307 Bus 15;H0-G;0.003;0.0012;0.0032;LV4.307;7
LV4.307 Load 5;LV4.307 Bus 4;H0-B;0.006;0.0024;0.0065;LV4.307;7
LV4.307 Load 21;LV4.307 Bus 11;H0-B;0.004;0.0016;0.0043;LV4.307;7
LV4.307 Load 32;LV4.307 Bus 7;H0-G;0.004;0.0016;0.0043;LV4.307;7
LV4.307 Load 7;LV4.307 Bus 34;H0-G;0.004;0.0016;0.0043;LV4.307;7
LV4.307 Load 9;LV4.307 Bus 25;H0-G;0.004;0.0016;0.0043;LV4.307;7
LV4.307 Load 10;LV4.307 Bus 1;H0-B;0.004;0.0016;0.0043;LV4.307;7
LV4.307 Load 13;LV4.307 Bus 14;H0-A;0.004;0.0016;0.0043;LV4.307;7
LV4.307 Load 28;LV4.307 Bus 12;H0-L;0.004;0.0016;0.0043;LV4.307;7
LV4.307 Load 8;LV4.307 Bus 10;H0-B;0.006;0.0024;0.0065;LV4.307;7
LV4.307 Load 15;LV4.307 Bus 30;H0-G;0.003;0.0012;0.0032;LV4.307;7
LV4.307 Load 34;LV4.307 Bus 36;G4-A;0.0169;0.0067;0.0182;LV4.307;7
LV4.307 Load 35;LV4.307 Bus 37;G2-A;0.011;0.0043;0.0118;LV4.307;7
LV4.307 Load 36;LV4.307 Bus 38;G4-A;0.011;0.0043;0.0118;LV4.307;7
LV4.307 Load 37;LV4.307 Bus 40;G6-A;0.0169;0.0067;0.0182;LV4.307;7
LV4.307 Load 38;LV4.307 Bus 41;G2-A;0.012;0.0047;0.0129;LV4.307;7
LV4.307 Load 39;LV4.307 Bus 42;G4-B;0.0179;0.0071;0.0193;LV4.307;7
LV4.307 Load 40;LV4.307 Bus 43;G1-A;0.0129;0.0051;0.0139;LV4.307;7
LV4.307 Load 41;LV4.307 Bus 44;G1-C;0.009;0.0035;0.0097;LV4.307;7
LV4.307 Load 42;LV4.307 Bus 38;Air_Semi-Parallel_2;0.003;0.0012;0.0032;LV4.307;7
LV4.307 Load 43;LV4.307 Bus 37;Soil_Alternative_2;0.002;0.0008;0.0022;LV4.307;7
LV4.307 Load 44;LV4.307 Bus 22;HLS_B_3.7;0.0037;0.0015;0.004;LV4.307;7
LV4.308 Load 1;LV4.308 Bus 18;H0-B;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 30;LV4.308 Bus 16;H0-A;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 11;LV4.308 Bus 2;G1-A;0.008;0.0031;0.0086;LV4.308;7
LV4.308 Load 17;LV4.308 Bus 31;H0-L;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 18;LV4.308 Bus 29;H0-G;0.006;0.0024;0.0065;LV4.308;7
LV4.308 Load 20;LV4.308 Bus 17;H0-A;0.006;0.0024;0.0065;LV4.308;7
LV4.308 Load 4;LV4.308 Bus 8;H0-A;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 16;LV4.308 Bus 19;H0-L;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 22;LV4.308 Bus 13;H0-A;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 6;LV4.308 Bus 22;H0-B;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 19;LV4.308 Bus 26;H0-G;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 24;LV4.308 Bus 9;H0-B;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 25;LV4.308 Bus 23;H0-L;0.006;0.0024;0.0065;LV4.308;7
LV4.308 Load 27;LV4.308 Bus 33;H0-L;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 12;LV4.308 Bus 20;H0-G;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 23;LV4.308 Bus 24;H0-L;0.006;0.0024;0.0065;LV4.308;7
LV4.308 Load 29;LV4.308 Bus 6;H0-B;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 14;LV4.308 Bus 5;H0-L;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 26;LV4.308 Bus 5;H0-B;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 31;LV4.308 Bus 21;H0-B;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 33;LV4.308 Bus 3;H0-A;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 2;LV4.308 Bus 15;H0-L;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 3;LV4.308 Bus 15;H0-G;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 5;LV4.308 Bus 4;H0-B;0.006;0.0024;0.0065;LV4.308;7
LV4.308 Load 21;LV4.308 Bus 11;H0-B;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 32;LV4.308 Bus 7;H0-G;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 7;LV4.308 Bus 34;H0-G;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 9;LV4.308 Bus 25;H0-G;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 10;LV4.308 Bus 1;H0-B;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 13;LV4.308 Bus 14;H0-A;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 28;LV4.308 Bus 12;H0-L;0.004;0.0016;0.0043;LV4.308;7
LV4.308 Load 8;LV4.308 Bus 10;H0-B;0.006;0.0024;0.0065;LV4.308;7
LV4.308 Load 15;LV4.308 Bus 30;H0-G;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 34;LV4.308 Bus 36;G4-A;0.0169;0.0067;0.0182;LV4.308;7
LV4.308 Load 35;LV4.308 Bus 37;G2-A;0.011;0.0043;0.0118;LV4.308;7
LV4.308 Load 36;LV4.308 Bus 38;G4-A;0.011;0.0043;0.0118;LV4.308;7
LV4.308 Load 37;LV4.308 Bus 40;G6-A;0.0169;0.0067;0.0182;LV4.308;7
LV4.308 Load 38;LV4.308 Bus 41;G2-A;0.012;0.0047;0.0129;LV4.308;7
LV4.308 Load 39;LV4.308 Bus 42;G4-B;0.0179;0.0071;0.0193;LV4.308;7
LV4.308 Load 40;LV4.308 Bus 43;G1-A;0.0129;0.0051;0.0139;LV4.308;7
LV4.308 Load 41;LV4.308 Bus 44;G1-C;0.009;0.0035;0.0097;LV4.308;7
LV4.308 Load 42;LV4.308 Bus 38;Air_Semi-Parallel_2;0.003;0.0012;0.0032;LV4.308;7
LV4.308 Load 43;LV4.308 Bus 37;Soil_Alternative_2;0.002;0.0008;0.0022;LV4.308;7
LV4.308 Load 44;LV4.308 Bus 22;HLS_B_3.7;0.0037;0.0015;0.004;LV4.308;7
LV4.309 Load 1;LV4.309 Bus 18;H0-B;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 30;LV4.309 Bus 16;H0-A;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 11;LV4.309 Bus 2;G1-A;0.008;0.0031;0.0086;LV4.309;7
LV4.309 Load 17;LV4.309 Bus 31;H0-L;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 18;LV4.309 Bus 29;H0-G;0.006;0.0024;0.0065;LV4.309;7
LV4.309 Load 20;LV4.309 Bus 17;H0-A;0.006;0.0024;0.0065;LV4.309;7
LV4.309 Load 4;LV4.309 Bus 8;H0-A;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 16;LV4.309 Bus 19;H0-L;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 22;LV4.309 Bus 13;H0-A;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 6;LV4.309 Bus 22;H0-B;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 19;LV4.309 Bus 26;H0-G;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 24;LV4.309 Bus 9;H0-B;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 25;LV4.309 Bus 23;H0-L;0.006;0.0024;0.0065;LV4.309;7
LV4.309 Load 27;LV4.309 Bus 33;H0-L;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 12;LV4.309 Bus 20;H0-G;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 23;LV4.309 Bus 24;H0-L;0.006;0.0024;0.0065;LV4.309;7
LV4.309 Load 29;LV4.309 Bus 6;H0-B;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 14;LV4.309 Bus 5;H0-L;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 26;LV4.309 Bus 5;H0-B;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 31;LV4.309 Bus 21;H0-B;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 33;LV4.309 Bus 3;H0-A;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 2;LV4.309 Bus 15;H0-L;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 3;LV4.309 Bus 15;H0-G;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 5;LV4.309 Bus 4;H0-B;0.006;0.0024;0.0065;LV4.309;7
LV4.309 Load 21;LV4.309 Bus 11;H0-B;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 32;LV4.309 Bus 7;H0-G;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 7;LV4.309 Bus 34;H0-G;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 9;LV4.309 Bus 25;H0-G;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 10;LV4.309 Bus 1;H0-B;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 13;LV4.309 Bus 14;H0-A;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 28;LV4.309 Bus 12;H0-L;0.004;0.0016;0.0043;LV4.309;7
LV4.309 Load 8;LV4.309 Bus 10;H0-B;0.006;0.0024;0.0065;LV4.309;7
LV4.309 Load 15;LV4.309 Bus 30;H0-G;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 34;LV4.309 Bus 36;G4-A;0.0169;0.0067;0.0182;LV4.309;7
LV4.309 Load 35;LV4.309 Bus 37;G2-A;0.011;0.0043;0.0118;LV4.309;7
LV4.309 Load 36;LV4.309 Bus 38;G4-A;0.011;0.0043;0.0118;LV4.309;7
LV4.309 Load 37;LV4.309 Bus 40;G6-A;0.0169;0.0067;0.0182;LV4.309;7
LV4.309 Load 38;LV4.309 Bus 41;G2-A;0.012;0.0047;0.0129;LV4.309;7
LV4.309 Load 39;LV4.309 Bus 42;G4-B;0.0179;0.0071;0.0193;LV4.309;7
LV4.309 Load 40;LV4.309 Bus 43;G1-A;0.0129;0.0051;0.0139;LV4.309;7
LV4.309 Load 41;LV4.309 Bus 44;G1-C;0.009;0.0035;0.0097;LV4.309;7
LV4.309 Load 42;LV4.309 Bus 38;Air_Semi-Parallel_2;0.003;0.0012;0.0032;LV4.309;7
LV4.309 Load 43;LV4.309 Bus 37;Soil_Alternative_2;0.002;0.0008;0.0022;LV4.309;7
LV4.309 Load 44;LV4.309 Bus 22;HLS_B_3.7;0.0037;0.0015;0.004;LV4.309;7
LV4.310 Load 1;LV4.310 Bus 18;H0-B;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 30;LV4.310 Bus 16;H0-A;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 11;LV4.310 Bus 2;G1-A;0.008;0.0031;0.0086;LV4.310;7
LV4.310 Load 17;LV4.310 Bus 31;H0-L;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 18;LV4.310 Bus 29;H0-G;0.006;0.0024;0.0065;LV4.310;7
LV4.310 Load 20;LV4.310 Bus 17;H0-A;0.006;0.0024;0.0065;LV4.310;7
LV4.310 Load 4;LV4.310 Bus 8;H0-A;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 16;LV4.310 Bus 19;H0-L;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 22;LV4.310 Bus 13;H0-A;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 6;LV4.310 Bus 22;H0-B;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 19;LV4.310 Bus 26;H0-G;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 24;LV4.310 Bus 9;H0-B;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 25;LV4.310 Bus 23;H0-L;0.006;0.0024;0.0065;LV4.310;7
LV4.310 Load 27;LV4.310 Bus 33;H0-L;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 12;LV4.310 Bus 20;H0-G;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 23;LV4.310 Bus 24;H0-L;0.006;0.0024;0.0065;LV4.310;7
LV4.310 Load 29;LV4.310 Bus 6;H0-B;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 14;LV4.310 Bus 5;H0-L;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 26;LV4.310 Bus 5;H0-B;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 31;LV4.310 Bus 21;H0-B;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 33;LV4.310 Bus 3;H0-A;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 2;LV4.310 Bus 15;H0-L;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 3;LV4.310 Bus 15;H0-G;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 5;LV4.310 Bus 4;H0-B;0.006;0.0024;0.0065;LV4.310;7
LV4.310 Load 21;LV4.310 Bus 11;H0-B;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 32;LV4.310 Bus 7;H0-G;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 7;LV4.310 Bus 34;H0-G;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 9;LV4.310 Bus 25;H0-G;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 10;LV4.310 Bus 1;H0-B;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 13;LV4.310 Bus 14;H0-A;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 28;LV4.310 Bus 12;H0-L;0.004;0.0016;0.0043;LV4.310;7
LV4.310 Load 8;LV4.310 Bus 10;H0-B;0.006;0.0024;0.0065;LV4.310;7
LV4.310 Load 15;LV4.310 Bus 30;H0-G;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 34;LV4.310 Bus 36;G4-A;0.0169;0.0067;0.0182;LV4.310;7
LV4.310 Load 35;LV4.310 Bus 37;G2-A;0.011;0.0043;0.0118;LV4.310;7
LV4.310 Load 36;LV4.310 Bus 38;G4-A;0.011;0.0043;0.0118;LV4.310;7
LV4.310 Load 37;LV4.310 Bus 40;G6-A;0.0169;0.0067;0.0182;LV4.310;7
LV4.310 Load 38;LV4.310 Bus 41;G2-A;0.012;0.0047;0.0129;LV4.310;7
LV4.310 Load 39;LV4.310 Bus 42;G4-B;0.0179;0.0071;0.0193;LV4.310;7
LV4.310 Load 40;LV4.310 Bus 43;G1-A;0.0129;0.0051;0.0139;LV4.310;7
LV4.310 Load 41;LV4.310 Bus 44;G1-C;0.009;0.0035;0.0097;LV4.310;7
LV4.310 Load 42;LV4.310 Bus 38;Air_Semi-Parallel_2;0.003;0.0012;0.0032;LV4.310;7
LV4.310 Load 43;LV4.310 Bus 37;Soil_Alternative_2;0.002;0.0008;0.0022;LV4.310;7
LV4.310 Load 44;LV4.310 Bus 22;HLS_B_3.7;0.0037;0.0015;0.004;LV4.310;7
LV4.311 Load 1;LV4.311 Bus 18;H0-B;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 30;LV4.311 Bus 16;H0-A;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 11;LV4.311 Bus 2;G1-A;0.008;0.0031;0.0086;LV4.311;7
LV4.311 Load 17;LV4.311 Bus 31;H0-L;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 18;LV4.311 Bus 29;H0-G;0.006;0.0024;0.0065;LV4.311;7
LV4.311 Load 20;LV4.311 Bus 17;H0-A;0.006;0.0024;0.0065;LV4.311;7
LV4.311 Load 4;LV4.311 Bus 8;H0-A;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 16;LV4.311 Bus 19;H0-L;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 22;LV4.311 Bus 13;H0-A;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 6;LV4.311 Bus 22;H0-B;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 19;LV4.311 Bus 26;H0-G;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 24;LV4.311 Bus 9;H0-B;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 25;LV4.311 Bus 23;H0-L;0.006;0.0024;0.0065;LV4.311;7
LV4.311 Load 27;LV4.311 Bus 33;H0-L;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 12;LV4.311 Bus 20;H0-G;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 23;LV4.311 Bus 24;H0-L;0.006;0.0024;0.0065;LV4.311;7
LV4.311 Load 29;LV4.311 Bus 6;H0-B;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 14;LV4.311 Bus 5;H0-L;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 26;LV4.311 Bus 5;H0-B;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 31;LV4.311 Bus 21;H0-B;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 33;LV4.311 Bus 3;H0-A;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 2;LV4.311 Bus 15;H0-L;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 3;LV4.311 Bus 15;H0-G;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 5;LV4.311 Bus 4;H0-B;0.006;0.0024;0.0065;LV4.311;7
LV4.311 Load 21;LV4.311 Bus 11;H0-B;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 32;LV4.311 Bus 7;H0-G;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 7;LV4.311 Bus 34;H0-G;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 9;LV4.311 Bus 25;H0-G;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 10;LV4.311 Bus 1;H0-B;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 13;LV4.311 Bus 14;H0-A;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 28;LV4.311 Bus 12;H0-L;0.004;0.0016;0.0043;LV4.311;7
LV4.311 Load 8;LV4.311 Bus 10;H0-B;0.006;0.0024;0.0065;LV4.311;7
LV4.311 Load 15;LV4.311 Bus 30;H0-G;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 34;LV4.311 Bus 36;G4-A;0.0169;0.0067;0.0182;LV4.311;7
LV4.311 Load 35;LV4.311 Bus 37;G2-A;0.011;0.0043;0.0118;LV4.311;7
LV4.311 Load 36;LV4.311 Bus 38;G4-A;0.011;0.0043;0.0118;LV4.311;7
LV4.311 Load 37;LV4.311 Bus 40;G6-A;0.0169;0.0067;0.0182;LV4.311;7
LV4.311 Load 38;LV4.311 Bus 41;G2-A;0.012;0.0047;0.0129;LV4.311;7
LV4.311 Load 39;LV4.311 Bus 42;G4-B;0.0179;0.0071;0.0193;LV4.311;7
LV4.311 Load 40;LV4.311 Bus 43;G1-A;0.0129;0.0051;0.0139;LV4.311;7
LV4.311 Load 41;LV4.311 Bus 44;G1-C;0.009;0.0035;0.0097;LV4.311;7
LV4.311 Load 42;LV4.311 Bus 38;Air_Semi-Parallel_2;0.003;0.0012;0.0032;LV4.311;7
LV4.311 Load 43;LV4.311 Bus 37;Soil_Alternative_2;0.002;0.0008;0.0022;LV4.311;7
LV4.311 Load 44;LV4.311 Bus 22;HLS_B_3.7;0.0037;0.0015;0.004;LV4.311;7
LV4.312 Load 1;LV4.312 Bus 18;H0-B;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 30;LV4.312 Bus 16;H0-A;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 11;LV4.312 Bus 2;G1-A;0.008;0.0031;0.0086;LV4.312;7
LV4.312 Load 17;LV4.312 Bus 31;H0-L;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 18;LV4.312 Bus 29;H0-G;0.006;0.0024;0.0065;LV4.312;7
LV4.312 Load 20;LV4.312 Bus 17;H0-A;0.006;0.0024;0.0065;LV4.312;7
LV4.312 Load 4;LV4.312 Bus 8;H0-A;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 16;LV4.312 Bus 19;H0-L;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 22;LV4.312 Bus 13;H0-A;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 6;LV4.312 Bus 22;H0-B;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 19;LV4.312 Bus 26;H0-G;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 24;LV4.312 Bus 9;H0-B;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 25;LV4.312 Bus 23;H0-L;0.006;0.0024;0.0065;LV4.312;7
LV4.312 Load 27;LV4.312 Bus 33;H0-L;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 12;LV4.312 Bus 20;H0-G;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 23;LV4.312 Bus 24;H0-L;0.006;0.0024;0.0065;LV4.312;7
LV4.312 Load 29;LV4.312 Bus 6;H0-B;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 14;LV4.312 Bus 5;H0-L;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 26;LV4.312 Bus 5;H0-B;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 31;LV4.312 Bus 21;H0-B;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 33;LV4.312 Bus 3;H0-A;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 2;LV4.312 Bus 15;H0-L;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 3;LV4.312 Bus 15;H0-G;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 5;LV4.312 Bus 4;H0-B;0.006;0.0024;0.0065;LV4.312;7
LV4.312 Load 21;LV4.312 Bus 11;H0-B;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 32;LV4.312 Bus 7;H0-G;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 7;LV4.312 Bus 34;H0-G;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 9;LV4.312 Bus 25;H0-G;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 10;LV4.312 Bus 1;H0-B;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 13;LV4.312 Bus 14;H0-A;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 28;LV4.312 Bus 12;H0-L;0.004;0.0016;0.0043;LV4.312;7
LV4.312 Load 8;LV4.312 Bus 10;H0-B;0.006;0.0024;0.0065;LV4.312;7
LV4.312 Load 15;LV4.312 Bus 30;H0-G;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 34;LV4.312 Bus 36;G4-A;0.0169;0.0067;0.0182;LV4.312;7
LV4.312 Load 35;LV4.312 Bus 37;G2-A;0.011;0.0043;0.0118;LV4.312;7
LV4.312 Load 36;LV4.312 Bus 38;G4-A;0.011;0.0043;0.0118;LV4.312;7
LV4.312 Load 37;LV4.312 Bus 40;G6-A;0.0169;0.0067;0.0182;LV4.312;7
LV4.312 Load 38;LV4.312 Bus 41;G2-A;0.012;0.0047;0.0129;LV4.312;7
LV4.312 Load 39;LV4.312 Bus 42;G4-B;0.0179;0.0071;0.0193;LV4.312;7
LV4.312 Load 40;LV4.312 Bus 43;G1-A;0.0129;0.0051;0.0139;LV4.312;7
LV4.312 Load 41;LV4.312 Bus 44;G1-C;0.009;0.0035;0.0097;LV4.312;7
LV4.312 Load 42;LV4.312 Bus 38;Air_Semi-Parallel_2;0.003;0.0012;0.0032;LV4.312;7
LV4.312 Load 43;LV4.312 Bus 37;Soil_Alternative_2;0.002;0.0008;0.0022;LV4.312;7
LV4.312 Load 44;LV4.312 Bus 22;HLS_B_3.7;0.0037;0.0015;0.004;LV4.312;7
LV4.313 Load 1;LV4.313 Bus 18;H0-B;0.004;0.0016;0.0043;LV4.313;7
LV4.313 Load 30;LV4.313 Bus 16;H0-A;0.003;0.0012;0.0032;LV4.313;7
LV4.313 Load 11;LV4.313 Bus 2;G1-A;0.008;0.0031;0.0086;LV4.313;7
LV4.313 Load 17;LV4.313 Bus 31;H0-L;0.003;0.0012;0.0032;LV4.313;7
LV4.313 Load 18;LV4.313 Bus 29;H0-G;0.006;0.0024;0.0065;LV4.313;7
LV4.313 Load 20;LV4.313 Bus 17;H0-A;0.006;0.0024;0.0065;LV4.313;7
LV4.313 Load 4;LV4.313 Bus 8;H0-A;0.004;0.0016;0.0043;LV4.313;7
LV4.313 Load 16;LV4.313 Bus 19;H0-L;0.004;0.0016;0.0043;LV4.313;7
LV4.313 Load 22;LV4.313 Bus 13;H0-A;0.003;0.0012;0.0032;LV4.313;7
LV4.313 Load 6;LV4.313 Bus 22;H0-B;0.003;0.0012;0.0032;LV4.313;7
LV4.313 Load 19;LV4.313 Bus 26;H0-G;0.004;0.0016;0.0043;LV4.313;7
LV4.313 Load 24;LV4.313 Bus 9;H0-B;0.003;0.0012;0.0032;LV4.313;7
LV4.313 Load 25;LV4.313 Bus 23;H0-L;0.006;0.0024;0.0065;LV4.313;7
LV4.313 Load 27;LV4.313 Bus 33;H0-L;0.004;0.0016;0.0043;LV4.313;7
LV4.313 Load 12;LV4.313 Bus 20;H0-G;0.003;0.0012;0.0032;LV4.313;7
LV4.313 Load 23;LV4.313 Bus 24;H0-L;0.006;0.0024;0.0065;LV4.313;7
LV4.313 Load 29;LV4.313 Bus 6;H0-B;0.003;0.0012;0.0032;LV4.313;7
LV4.313 Load 14;LV4.313 Bus 5;H0-L;0.003;0.0012;0.0032;LV4.313;7
LV4.313 Load 26;LV4.313 Bus 5;H0-B;0.003;0.0012;0.0032;LV4.313;7
LV4.313 Load 31;LV4.313 Bus 21;H0-B;0.003;0.0012;0.0032;LV4.313;7
LV4.313 Load 33;LV4.313 Bus 3;H0-A;0.004;0.0016;0.0043;LV4.313;7
