id;element1;element2;variable;subnet;voltLvl
measurement 5863;EHV Bus 2954;NULL;p;EHV1;1
measurement 5864;EHV Bus 2954;NULL;q;EHV1;1
measurement 5865;EHV Bus 2954;NULL;v;EHV1;1
measurement 5866;EHV Bus 2756;NULL;p;EHV1;1
measurement 5867;EHV Bus 2756;NULL;q;EHV1;1
measurement 5868;EHV Bus 2756;NULL;v;EHV1;1
measurement 5869;EHV Bus 546;NULL;p;EHV1;1
measurement 5870;EHV Bus 546;NULL;q;EHV1;1
measurement 5871;EHV Bus 546;NULL;v;EHV1;1
measurement 5872;EHV Bus 1127;NULL;p;EHV1;1
measurement 5873;EHV Bus 1127;NULL;q;EHV1;1
measurement 5874;EHV Bus 1127;NULL;v;EHV1;1
measurement 5875;EHV Bus 1462;NULL;p;EHV1;1
measurement 5876;EHV Bus 1462;NULL;q;EHV1;1
measurement 5877;EHV Bus 1462;NULL;v;EHV1;1
measurement 5878;EHV Bus 1754;NULL;p;EHV1;1
measurement 5879;EHV Bus 1754;NULL;q;EHV1;1
measurement 5880;EHV Bus 1754;NULL;v;EHV1;1
measurement 5881;EHV Bus 1651;NULL;p;EHV1;1
measurement 5882;EHV Bus 1651;NULL;q;EHV1;1
measurement 5883;EHV Bus 1651;NULL;v;EHV1;1
measurement 5884;EHV Bus 570;NULL;p;EHV1;1
measurement 5885;EHV Bus 570;NULL;q;EHV1;1
measurement 5886;EHV Bus 570;NULL;v;EHV1;1
measurement 5887;EHV Bus 518;NULL;p;EHV1;1
measurement 5888;EHV Bus 518;NULL;q;EHV1;1
measurement 5889;EHV Bus 518;NULL;v;EHV1;1
measurement 5890;EHV Bus 2222;NULL;p;EHV1;1
measurement 5891;EHV Bus 2222;NULL;q;EHV1;1
measurement 5892;EHV Bus 2222;NULL;v;EHV1;1
measurement 5893;EHV Bus 2247;NULL;p;EHV1;1
measurement 5894;EHV Bus 2247;NULL;q;EHV1;1
measurement 5895;EHV Bus 2247;NULL;v;EHV1;1
measurement 5896;EHV Bus 3047;NULL;p;EHV1;1
measurement 5897;EHV Bus 3047;NULL;q;EHV1;1
measurement 5898;EHV Bus 3047;NULL;v;EHV1;1
measurement 5899;EHV Bus 475;NULL;p;EHV1;1
measurement 5900;EHV Bus 475;NULL;q;EHV1;1
measurement 5901;EHV Bus 475;NULL;v;EHV1;1
measurement 5902;EHV Bus 1046;NULL;p;EHV1;1
measurement 5903;EHV Bus 1046;NULL;q;EHV1;1
measurement 5904;EHV Bus 1046;NULL;v;EHV1;1
measurement 5905;EHV Bus 450;NULL;p;EHV1;1
measurement 5906;EHV Bus 450;NULL;q;EHV1;1
measurement 5907;EHV Bus 450;NULL;v;EHV1;1
measurement 5908;EHV Bus 634;NULL;p;EHV1;1
measurement 5909;EHV Bus 634;NULL;q;EHV1;1
measurement 5910;EHV Bus 634;NULL;v;EHV1;1
measurement 5911;EHV Bus 1487;NULL;p;EHV1;1
measurement 5912;EHV Bus 1487;NULL;q;EHV1;1
measurement 5913;EHV Bus 1487;NULL;v;EHV1;1
measurement 5914;EHV Bus 1513;NULL;p;EHV1;1
measurement 5915;EHV Bus 1513;NULL;q;EHV1;1
measurement 5916;EHV Bus 1513;NULL;v;EHV1;1
measurement 5917;EHV Bus 517;NULL;p;EHV1;1
measurement 5918;EHV Bus 517;NULL;q;EHV1;1
measurement 5919;EHV Bus 517;NULL;v;EHV1;1
measurement 5920;EHV Bus 283;NULL;p;EHV1;1
measurement 5921;EHV Bus 283;NULL;q;EHV1;1
measurement 5922;EHV Bus 283;NULL;v;EHV1;1
measurement 5923;EHV Bus 747;NULL;p;EHV1;1
measurement 5924;EHV Bus 747;NULL;q;EHV1;1
measurement 5925;EHV Bus 747;NULL;v;EHV1;1
measurement 5926;EHV Bus 2782;NULL;p;EHV1;1
measurement 5927;EHV Bus 2782;NULL;q;EHV1;1
measurement 5928;EHV Bus 2782;NULL;v;EHV1;1
measurement 5929;EHV Bus 1298;NULL;p;EHV1;1
measurement 5930;EHV Bus 1298;NULL;q;EHV1;1
measurement 5931;EHV Bus 1298;NULL;v;EHV1;1
measurement 5932;EHV Bus 1273;NULL;p;EHV1;1
measurement 5933;EHV Bus 1273;NULL;q;EHV1;1
measurement 5934;EHV Bus 1273;NULL;v;EHV1;1
measurement 5935;EHV Bus 2238;NULL;p;EHV1;1
measurement 5936;EHV Bus 2238;NULL;q;EHV1;1
measurement 5937;EHV Bus 2238;NULL;v;EHV1;1
measurement 5938;EHV Bus 666;NULL;p;EHV1;1
measurement 5939;EHV Bus 666;NULL;q;EHV1;1
measurement 5940;EHV Bus 666;NULL;v;EHV1;1
measurement 5941;EHV Bus 464;NULL;p;EHV1;1
measurement 5942;EHV Bus 464;NULL;q;EHV1;1
measurement 5943;EHV Bus 464;NULL;v;EHV1;1
measurement 5944;EHV Bus 1530;NULL;p;EHV1;1
measurement 5945;EHV Bus 1530;NULL;q;EHV1;1
measurement 5946;EHV Bus 1530;NULL;v;EHV1;1
measurement 5947;EHV Bus 113;NULL;p;EHV1;1
measurement 5948;EHV Bus 113;NULL;q;EHV1;1
measurement 5949;EHV Bus 113;NULL;v;EHV1;1
measurement 5950;EHV Bus 2723;NULL;p;EHV1;1
measurement 5951;EHV Bus 2723;NULL;q;EHV1;1
measurement 5952;EHV Bus 2723;NULL;v;EHV1;1
measurement 5953;EHV Bus 1080;NULL;p;EHV1;1
measurement 5954;EHV Bus 1080;NULL;q;EHV1;1
measurement 5955;EHV Bus 1080;NULL;v;EHV1;1
measurement 5956;EHV Bus 2976;NULL;p;EHV1;1
measurement 5957;EHV Bus 2976;NULL;q;EHV1;1
measurement 5958;EHV Bus 2976;NULL;v;EHV1;1
measurement 5959;EHV Bus 2356;NULL;p;EHV1;1
measurement 5960;EHV Bus 2356;NULL;q;EHV1;1
measurement 5961;EHV Bus 2356;NULL;v;EHV1;1
measurement 5962;EHV Bus 2231;NULL;p;EHV1;1
measurement 5963;EHV Bus 2231;NULL;q;EHV1;1
measurement 5964;EHV Bus 2231;NULL;v;EHV1;1
measurement 5965;EHV Bus 2278;NULL;p;EHV1;1
measurement 5966;EHV Bus 2278;NULL;q;EHV1;1
measurement 5967;EHV Bus 2278;NULL;v;EHV1;1
measurement 5968;EHV Bus 1383;NULL;p;EHV1;1
measurement 5969;EHV Bus 1383;NULL;q;EHV1;1
measurement 5970;EHV Bus 1383;NULL;v;EHV1;1
measurement 5971;EHV Bus 1947;NULL;p;EHV1;1
measurement 5972;EHV Bus 1947;NULL;q;EHV1;1
measurement 5973;EHV Bus 1947;NULL;v;EHV1;1
measurement 5974;EHV Bus 22;NULL;p;EHV1;1
measurement 5975;EHV Bus 22;NULL;q;EHV1;1
measurement 5976;EHV Bus 22;NULL;v;EHV1;1
measurement 5977;EHV Bus 2627;NULL;p;EHV1;1
measurement 5978;EHV Bus 2627;NULL;q;EHV1;1
measurement 5979;EHV Bus 2627;NULL;v;EHV1;1
measurement 5980;EHV Bus 2213;NULL;p;EHV1;1
measurement 5981;EHV Bus 2213;NULL;q;EHV1;1
measurement 5982;EHV Bus 2213;NULL;v;EHV1;1
measurement 5983;EHV Bus 2002;NULL;p;EHV1;1
measurement 5984;EHV Bus 2002;NULL;q;EHV1;1
measurement 5985;EHV Bus 2002;NULL;v;EHV1;1
measurement 5986;EHV Bus 6;NULL;p;EHV1;1
measurement 5987;EHV Bus 6;NULL;q;EHV1;1
measurement 5988;EHV Bus 6;NULL;v;EHV1;1
measurement 5989;EHV Bus 2433;NULL;p;EHV1;1
measurement 5990;EHV Bus 2433;NULL;q;EHV1;1
measurement 5991;EHV Bus 2433;NULL;v;EHV1;1
measurement 5992;EHV Bus 1208;NULL;p;EHV1;1
measurement 5993;EHV Bus 1208;NULL;q;EHV1;1
measurement 5994;EHV Bus 1208;NULL;v;EHV1;1
measurement 5995;EHV Bus 1787;NULL;p;EHV1;1
measurement 5996;EHV Bus 1787;NULL;q;EHV1;1
measurement 5997;EHV Bus 1787;NULL;v;EHV1;1
measurement 5998;EHV Bus 1755;NULL;p;EHV1;1
measurement 5999;EHV Bus 1755;NULL;q;EHV1;1
measurement 6000;EHV Bus 1755;NULL;v;EHV1;1
measurement 6001;EHV Bus 1992;NULL;p;EHV1;1
measurement 6002;EHV Bus 1992;NULL;q;EHV1;1
measurement 6003;EHV Bus 1992;NULL;v;EHV1;1
measurement 6004;EHV Bus 917;NULL;p;EHV1;1
measurement 6005;EHV Bus 917;NULL;q;EHV1;1
measurement 6006;EHV Bus 917;NULL;v;EHV1;1
measurement 6007;EHV Bus 2084;NULL;p;EHV1;1
measurement 6008;EHV Bus 2084;NULL;q;EHV1;1
measurement 6009;EHV Bus 2084;NULL;v;EHV1;1
measurement 6010;EHV Bus 2987;NULL;p;EHV1;1
measurement 6011;EHV Bus 2987;NULL;q;EHV1;1
measurement 6012;EHV Bus 2987;NULL;v;EHV1;1
measurement 6013;EHV Bus 2250;NULL;p;EHV1;1
measurement 6014;EHV Bus 2250;NULL;q;EHV1;1
measurement 6015;EHV Bus 2250;NULL;v;EHV1;1
measurement 6016;EHV Bus 750;NULL;p;EHV1;1
measurement 6017;EHV Bus 750;NULL;q;EHV1;1
measurement 6018;EHV Bus 750;NULL;v;EHV1;1
measurement 6019;EHV Bus 2940;NULL;p;EHV1;1
measurement 6020;EHV Bus 2940;NULL;q;EHV1;1
measurement 6021;EHV Bus 2940;NULL;v;EHV1;1
measurement 6022;EHV Bus 776;NULL;p;EHV1;1
measurement 6023;EHV Bus 776;NULL;q;EHV1;1
measurement 6024;EHV Bus 776;NULL;v;EHV1;1
measurement 6025;EHV Bus 120;NULL;p;EHV1;1
measurement 6026;EHV Bus 120;NULL;q;EHV1;1
measurement 6027;EHV Bus 120;NULL;v;EHV1;1
measurement 6028;EHV Bus 1774;NULL;p;EHV1;1
measurement 6029;EHV Bus 1774;NULL;q;EHV1;1
measurement 6030;EHV Bus 1774;NULL;v;EHV1;1
measurement 6031;EHV Bus 2108;NULL;p;EHV1;1
measurement 6032;EHV Bus 2108;NULL;q;EHV1;1
measurement 6033;EHV Bus 2108;NULL;v;EHV1;1
measurement 6034;EHV Bus 350;NULL;p;EHV1;1
measurement 6035;EHV Bus 350;NULL;q;EHV1;1
measurement 6036;EHV Bus 350;NULL;v;EHV1;1
measurement 6037;EHV Bus 131;NULL;p;EHV1;1
measurement 6038;EHV Bus 131;NULL;q;EHV1;1
measurement 6039;EHV Bus 131;NULL;v;EHV1;1
measurement 6040;EHV Bus 142;NULL;p;EHV1;1
measurement 6041;EHV Bus 142;NULL;q;EHV1;1
measurement 6042;EHV Bus 142;NULL;v;EHV1;1
measurement 6043;EHV Bus 513;NULL;p;EHV1;1
measurement 6044;EHV Bus 513;NULL;q;EHV1;1
measurement 6045;EHV Bus 513;NULL;v;EHV1;1
measurement 6046;EHV Bus 1144;NULL;p;EHV1;1
measurement 6047;EHV Bus 1144;NULL;q;EHV1;1
measurement 6048;EHV Bus 1144;NULL;v;EHV1;1
measurement 6049;EHV Bus 1674;NULL;p;EHV1;1
measurement 6050;EHV Bus 1674;NULL;q;EHV1;1
measurement 6051;EHV Bus 1674;NULL;v;EHV1;1
measurement 6052;EHV Bus 31;NULL;p;EHV1;1
measurement 6053;EHV Bus 31;NULL;q;EHV1;1
measurement 6054;EHV Bus 31;NULL;v;EHV1;1
measurement 6055;EHV Bus 2913;NULL;p;EHV1;1
measurement 6056;EHV Bus 2913;NULL;q;EHV1;1
measurement 6057;EHV Bus 2913;NULL;v;EHV1;1
measurement 6058;EHV Bus 889;NULL;p;EHV1;1
measurement 6059;EHV Bus 889;NULL;q;EHV1;1
measurement 6060;EHV Bus 889;NULL;v;EHV1;1
measurement 6061;EHV Bus 2010;NULL;p;EHV1;1
measurement 6062;EHV Bus 2010;NULL;q;EHV1;1
measurement 6063;EHV Bus 2010;NULL;v;EHV1;1
measurement 6064;EHV Bus 8;NULL;p;EHV1;1
measurement 6065;EHV Bus 8;NULL;q;EHV1;1
measurement 6066;EHV Bus 8;NULL;v;EHV1;1
measurement 6067;EHV Bus 2868;NULL;p;EHV1;1
measurement 6068;EHV Bus 2868;NULL;q;EHV1;1
measurement 6069;EHV Bus 2868;NULL;v;EHV1;1
measurement 6070;EHV Bus 929;NULL;p;EHV1;1
measurement 6071;EHV Bus 929;NULL;q;EHV1;1
measurement 6072;EHV Bus 929;NULL;v;EHV1;1
measurement 6073;EHV Bus 3042;NULL;p;EHV1;1
measurement 6074;EHV Bus 3042;NULL;q;EHV1;1
measurement 6075;EHV Bus 3042;NULL;v;EHV1;1
measurement 6076;EHV Bus 1232;NULL;p;EHV1;1
measurement 6077;EHV Bus 1232;NULL;q;EHV1;1
measurement 6078;EHV Bus 1232;NULL;v;EHV1;1
measurement 6079;EHV Bus 1957;NULL;p;EHV1;1
measurement 6080;EHV Bus 1957;NULL;q;EHV1;1
measurement 6081;EHV Bus 1957;NULL;v;EHV1;1
measurement 6082;EHV Bus 1762;NULL;p;EHV1;1
measurement 6083;EHV Bus 1762;NULL;q;EHV1;1
measurement 6084;EHV Bus 1762;NULL;v;EHV1;1
measurement 6085;EHV Bus 1065;NULL;p;EHV1;1
measurement 6086;EHV Bus 1065;NULL;q;EHV1;1
measurement 6087;EHV Bus 1065;NULL;v;EHV1;1
measurement 6088;EHV Bus 1451;NULL;p;EHV1;1
measurement 6089;EHV Bus 1451;NULL;q;EHV1;1
measurement 6090;EHV Bus 1451;NULL;v;EHV1;1
measurement 6091;EHV Bus 1717;NULL;p;EHV1;1
measurement 6092;EHV Bus 1717;NULL;q;EHV1;1
measurement 6093;EHV Bus 1717;NULL;v;EHV1;1
measurement 6094;EHV Bus 1764;NULL;p;EHV1;1
measurement 6095;EHV Bus 1764;NULL;q;EHV1;1
measurement 6096;EHV Bus 1764;NULL;v;EHV1;1
measurement 6097;EHV Bus 76;NULL;p;EHV1;1
measurement 6098;EHV Bus 76;NULL;q;EHV1;1
measurement 6099;EHV Bus 76;NULL;v;EHV1;1
measurement 6100;EHV Bus 2523;NULL;p;EHV1;1
measurement 6101;EHV Bus 2523;NULL;q;EHV1;1
measurement 6102;EHV Bus 2523;NULL;v;EHV1;1
measurement 6103;EHV Bus 366;NULL;p;EHV1;1
measurement 6104;EHV Bus 366;NULL;q;EHV1;1
measurement 6105;EHV Bus 366;NULL;v;EHV1;1
measurement 6106;EHV Bus 1324;NULL;p;EHV1;1
measurement 6107;EHV Bus 1324;NULL;q;EHV1;1
measurement 6108;EHV Bus 1324;NULL;v;EHV1;1
measurement 6109;EHV Bus 1111;NULL;p;EHV1;1
measurement 6110;EHV Bus 1111;NULL;q;EHV1;1
measurement 6111;EHV Bus 1111;NULL;v;EHV1;1
measurement 6112;EHV Bus 1350;NULL;p;EHV1;1
measurement 6113;EHV Bus 1350;NULL;q;EHV1;1
measurement 6114;EHV Bus 1350;NULL;v;EHV1;1
measurement 6115;EHV Bus 1628;NULL;p;EHV1;1
measurement 6116;EHV Bus 1628;NULL;q;EHV1;1
measurement 6117;EHV Bus 1628;NULL;v;EHV1;1
measurement 6118;EHV Bus 200;NULL;p;EHV1;1
measurement 6119;EHV Bus 200;NULL;q;EHV1;1
measurement 6120;EHV Bus 200;NULL;v;EHV1;1
measurement 6121;EHV Bus 2029;NULL;p;EHV1;1
measurement 6122;EHV Bus 2029;NULL;q;EHV1;1
measurement 6123;EHV Bus 2029;NULL;v;EHV1;1
measurement 6124;EHV Bus 1546;NULL;p;EHV1;1
measurement 6125;EHV Bus 1546;NULL;q;EHV1;1
measurement 6126;EHV Bus 1546;NULL;v;EHV1;1
measurement 6127;EHV Bus 2790;NULL;p;EHV1;1
measurement 6128;EHV Bus 2790;NULL;q;EHV1;1
measurement 6129;EHV Bus 2790;NULL;v;EHV1;1
measurement 6130;EHV Bus 2841;NULL;p;EHV1;1
measurement 6131;EHV Bus 2841;NULL;q;EHV1;1
measurement 6132;EHV Bus 2841;NULL;v;EHV1;1
measurement 6133;EHV Bus 2857;NULL;p;EHV1;1
measurement 6134;EHV Bus 2857;NULL;q;EHV1;1
measurement 6135;EHV Bus 2857;NULL;v;EHV1;1
measurement 6136;EHV Bus 730;NULL;p;EHV1;1
measurement 6137;EHV Bus 730;NULL;q;EHV1;1
measurement 6138;EHV Bus 730;NULL;v;EHV1;1
measurement 6139;EHV Bus 2672;NULL;p;EHV1;1
measurement 6140;EHV Bus 2672;NULL;q;EHV1;1
measurement 6141;EHV Bus 2672;NULL;v;EHV1;1
measurement 6142;EHV Bus 2726;NULL;p;EHV1;1
measurement 6143;EHV Bus 2726;NULL;q;EHV1;1
measurement 6144;EHV Bus 2726;NULL;v;EHV1;1
measurement 6145;EHV Bus 2339;NULL;p;EHV1;1
measurement 6146;EHV Bus 2339;NULL;q;EHV1;1
measurement 6147;EHV Bus 2339;NULL;v;EHV1;1
measurement 6148;EHV Bus 330;NULL;p;EHV1;1
measurement 6149;EHV Bus 330;NULL;q;EHV1;1
measurement 6150;EHV Bus 330;NULL;v;EHV1;1
measurement 6151;EHV Bus 129;NULL;p;EHV1;1
measurement 6152;EHV Bus 129;NULL;q;EHV1;1
measurement 6153;EHV Bus 129;NULL;v;EHV1;1
measurement 6154;EHV Bus 280;NULL;p;EHV1;1
measurement 6155;EHV Bus 280;NULL;q;EHV1;1
measurement 6156;EHV Bus 280;NULL;v;EHV1;1
measurement 6157;EHV Bus 2532;NULL;p;EHV1;1
measurement 6158;EHV Bus 2532;NULL;q;EHV1;1
measurement 6159;EHV Bus 2532;NULL;v;EHV1;1
measurement 6160;EHV Bus 1940;NULL;p;EHV1;1
measurement 6161;EHV Bus 1940;NULL;q;EHV1;1
measurement 6162;EHV Bus 1940;NULL;v;EHV1;1
measurement 6163;EHV Bus 199;NULL;p;EHV1;1
measurement 6164;EHV Bus 199;NULL;q;EHV1;1
measurement 6165;EHV Bus 199;NULL;v;EHV1;1
measurement 6166;EHV Bus 338;NULL;p;EHV1;1
measurement 6167;EHV Bus 338;NULL;q;EHV1;1
measurement 6168;EHV Bus 338;NULL;v;EHV1;1
measurement 6169;EHV Bus 1903;NULL;p;EHV1;1
measurement 6170;EHV Bus 1903;NULL;q;EHV1;1
measurement 6171;EHV Bus 1903;NULL;v;EHV1;1
measurement 6172;EHV Bus 1305;NULL;p;EHV1;1
measurement 6173;EHV Bus 1305;NULL;q;EHV1;1
measurement 6174;EHV Bus 1305;NULL;v;EHV1;1
measurement 6175;EHV Bus 2124;NULL;p;EHV1;1
measurement 6176;EHV Bus 2124;NULL;q;EHV1;1
measurement 6177;EHV Bus 2124;NULL;v;EHV1;1
measurement 6178;EHV Bus 2916;NULL;p;EHV1;1
measurement 6179;EHV Bus 2916;NULL;q;EHV1;1
measurement 6180;EHV Bus 2916;NULL;v;EHV1;1
measurement 6181;EHV Bus 2027;NULL;p;EHV1;1
measurement 6182;EHV Bus 2027;NULL;q;EHV1;1
measurement 6183;EHV Bus 2027;NULL;v;EHV1;1
measurement 6184;EHV Bus 2013;NULL;p;EHV1;1
measurement 6185;EHV Bus 2013;NULL;q;EHV1;1
measurement 6186;EHV Bus 2013;NULL;v;EHV1;1
measurement 6187;EHV Bus 2605;NULL;p;EHV1;1
measurement 6188;EHV Bus 2605;NULL;q;EHV1;1
measurement 6189;EHV Bus 2605;NULL;v;EHV1;1
measurement 6190;EHV Bus 382;NULL;p;EHV1;1
measurement 6191;EHV Bus 382;NULL;q;EHV1;1
measurement 6192;EHV Bus 382;NULL;v;EHV1;1
measurement 6193;EHV Bus 396;NULL;p;EHV1;1
measurement 6194;EHV Bus 396;NULL;q;EHV1;1
measurement 6195;EHV Bus 396;NULL;v;EHV1;1
measurement 6196;EHV Bus 887;NULL;p;EHV1;1
measurement 6197;EHV Bus 887;NULL;q;EHV1;1
measurement 6198;EHV Bus 887;NULL;v;EHV1;1
measurement 6199;EHV Bus 2833;NULL;p;EHV1;1
measurement 6200;EHV Bus 2833;NULL;q;EHV1;1
measurement 6201;EHV Bus 2833;NULL;v;EHV1;1
measurement 6202;EHV Bus 2308;NULL;p;EHV1;1
measurement 6203;EHV Bus 2308;NULL;q;EHV1;1
measurement 6204;EHV Bus 2308;NULL;v;EHV1;1
measurement 6205;EHV Bus 2690;NULL;p;EHV1;1
measurement 6206;EHV Bus 2690;NULL;q;EHV1;1
measurement 6207;EHV Bus 2690;NULL;v;EHV1;1
measurement 6208;EHV Bus 798;NULL;p;EHV1;1
measurement 6209;EHV Bus 798;NULL;q;EHV1;1
measurement 6210;EHV Bus 798;NULL;v;EHV1;1
measurement 6211;EHV Bus 982;NULL;p;EHV1;1
measurement 6212;EHV Bus 982;NULL;q;EHV1;1
measurement 6213;EHV Bus 982;NULL;v;EHV1;1
measurement 6214;EHV Bus 1389;NULL;p;EHV1;1
measurement 6215;EHV Bus 1389;NULL;q;EHV1;1
measurement 6216;EHV Bus 1389;NULL;v;EHV1;1
measurement 6217;EHV Bus 1893;NULL;p;EHV1;1
measurement 6218;EHV Bus 1893;NULL;q;EHV1;1
measurement 6219;EHV Bus 1893;NULL;v;EHV1;1
measurement 6220;EHV Bus 1835;NULL;p;EHV1;1
measurement 6221;EHV Bus 1835;NULL;q;EHV1;1
measurement 6222;EHV Bus 1835;NULL;v;EHV1;1
measurement 6223;EHV Bus 1333;NULL;p;EHV1;1
measurement 6224;EHV Bus 1333;NULL;q;EHV1;1
measurement 6225;EHV Bus 1333;NULL;v;EHV1;1
measurement 6226;EHV Bus 1851;NULL;p;EHV1;1
measurement 6227;EHV Bus 1851;NULL;q;EHV1;1
measurement 6228;EHV Bus 1851;NULL;v;EHV1;1
measurement 6229;EHV Bus 2095;NULL;p;EHV1;1
measurement 6230;EHV Bus 2095;NULL;q;EHV1;1
measurement 6231;EHV Bus 2095;NULL;v;EHV1;1
measurement 6232;EHV Bus 590;NULL;p;EHV1;1
measurement 6233;EHV Bus 590;NULL;q;EHV1;1
measurement 6234;EHV Bus 590;NULL;v;EHV1;1
measurement 6235;EHV Bus 83;NULL;p;EHV1;1
measurement 6236;EHV Bus 83;NULL;q;EHV1;1
measurement 6237;EHV Bus 83;NULL;v;EHV1;1
measurement 6238;EHV Bus 2063;NULL;p;EHV1;1
measurement 6239;EHV Bus 2063;NULL;q;EHV1;1
measurement 6240;EHV Bus 2063;NULL;v;EHV1;1
measurement 6241;EHV Bus 3059;NULL;p;EHV1;1
measurement 6242;EHV Bus 3059;NULL;q;EHV1;1
measurement 6243;EHV Bus 3059;NULL;v;EHV1;1
measurement 6244;EHV Bus 2411;NULL;p;EHV1;1
measurement 6245;EHV Bus 2411;NULL;q;EHV1;1
measurement 6246;EHV Bus 2411;NULL;v;EHV1;1
measurement 6247;EHV Bus 225;NULL;p;EHV1;1
measurement 6248;EHV Bus 225;NULL;q;EHV1;1
measurement 6249;EHV Bus 225;NULL;v;EHV1;1
measurement 6250;EHV Bus 314;NULL;p;EHV1;1
measurement 6251;EHV Bus 314;NULL;q;EHV1;1
measurement 6252;EHV Bus 314;NULL;v;EHV1;1
measurement 6253;EHV Bus 981;NULL;p;EHV1;1
measurement 6254;EHV Bus 981;NULL;q;EHV1;1
measurement 6255;EHV Bus 981;NULL;v;EHV1;1
measurement 6256;EHV Bus 626;NULL;p;EHV1;1
measurement 6257;EHV Bus 626;NULL;q;EHV1;1
measurement 6258;EHV Bus 626;NULL;v;EHV1;1
measurement 6259;EHV Bus 523;NULL;p;EHV1;1
measurement 6260;EHV Bus 523;NULL;q;EHV1;1
measurement 6261;EHV Bus 523;NULL;v;EHV1;1
measurement 6262;EHV Bus 1397;NULL;p;EHV1;1
measurement 6263;EHV Bus 1397;NULL;q;EHV1;1
measurement 6264;EHV Bus 1397;NULL;v;EHV1;1
measurement 6265;EHV Bus 2351;NULL;p;EHV1;1
measurement 6266;EHV Bus 2351;NULL;q;EHV1;1
measurement 6267;EHV Bus 2351;NULL;v;EHV1;1
measurement 6268;EHV Bus 866;NULL;p;EHV1;1
measurement 6269;EHV Bus 866;NULL;q;EHV1;1
measurement 6270;EHV Bus 866;NULL;v;EHV1;1
measurement 6271;EHV Bus 2851;NULL;p;EHV1;1
measurement 6272;EHV Bus 2851;NULL;q;EHV1;1
measurement 6273;EHV Bus 2851;NULL;v;EHV1;1
measurement 6274;EHV Bus 659;NULL;p;EHV1;1
measurement 6275;EHV Bus 659;NULL;q;EHV1;1
measurement 6276;EHV Bus 659;NULL;v;EHV1;1
measurement 6277;EHV Bus 2748;NULL;p;EHV1;1
measurement 6278;EHV Bus 2748;NULL;q;EHV1;1
measurement 6279;EHV Bus 2748;NULL;v;EHV1;1
measurement 6280;EHV Bus 589;NULL;p;EHV1;1
measurement 6281;EHV Bus 589;NULL;q;EHV1;1
measurement 6282;EHV Bus 589;NULL;v;EHV1;1
measurement 6283;EHV Bus 850;NULL;p;EHV1;1
measurement 6284;EHV Bus 850;NULL;q;EHV1;1
measurement 6285;EHV Bus 850;NULL;v;EHV1;1
measurement 6286;EHV Bus 1356;NULL;p;EHV1;1
measurement 6287;EHV Bus 1356;NULL;q;EHV1;1
measurement 6288;EHV Bus 1356;NULL;v;EHV1;1
measurement 6289;EHV Bus 1737;NULL;p;EHV1;1
measurement 6290;EHV Bus 1737;NULL;q;EHV1;1
measurement 6291;EHV Bus 1737;NULL;v;EHV1;1
measurement 6292;EHV Bus 2314;NULL;p;EHV1;1
measurement 6293;EHV Bus 2314;NULL;q;EHV1;1
measurement 6294;EHV Bus 2314;NULL;v;EHV1;1
measurement 6295;EHV Bus 2088;NULL;p;EHV1;1
measurement 6296;EHV Bus 2088;NULL;q;EHV1;1
measurement 6297;EHV Bus 2088;NULL;v;EHV1;1
measurement 6298;EHV Bus 1994;NULL;p;EHV1;1
measurement 6299;EHV Bus 1994;NULL;q;EHV1;1
measurement 6300;EHV Bus 1994;NULL;v;EHV1;1
measurement 6301;EHV Bus 132;NULL;p;EHV1;1
measurement 6302;EHV Bus 132;NULL;q;EHV1;1
measurement 6303;EHV Bus 132;NULL;v;EHV1;1
measurement 6304;EHV Bus 1161;NULL;p;EHV1;1
measurement 6305;EHV Bus 1161;NULL;q;EHV1;1
measurement 6306;EHV Bus 1161;NULL;v;EHV1;1
measurement 6307;EHV Bus 1617;NULL;p;EHV1;1
measurement 6308;EHV Bus 1617;NULL;q;EHV1;1
measurement 6309;EHV Bus 1617;NULL;v;EHV1;1
measurement 6310;EHV Bus 165;NULL;p;EHV1;1
measurement 6311;EHV Bus 165;NULL;q;EHV1;1
measurement 6312;EHV Bus 165;NULL;v;EHV1;1
measurement 6313;EHV Bus 1852;NULL;p;EHV1;1
measurement 6314;EHV Bus 1852;NULL;q;EHV1;1
measurement 6315;EHV Bus 1852;NULL;v;EHV1;1
measurement 6316;EHV Bus 2217;NULL;p;EHV1;1
measurement 6317;EHV Bus 2217;NULL;q;EHV1;1
measurement 6318;EHV Bus 2217;NULL;v;EHV1;1
measurement 6319;EHV Bus 1139;NULL;p;EHV1;1
measurement 6320;EHV Bus 1139;NULL;q;EHV1;1
measurement 6321;EHV Bus 1139;NULL;v;EHV1;1
measurement 6322;EHV Bus 2197;NULL;p;EHV1;1
measurement 6323;EHV Bus 2197;NULL;q;EHV1;1
measurement 6324;EHV Bus 2197;NULL;v;EHV1;1
measurement 6325;EHV Bus 1783;NULL;p;EHV1;1
measurement 6326;EHV Bus 1783;NULL;q;EHV1;1
measurement 6327;EHV Bus 1783;NULL;v;EHV1;1
measurement 6328;EHV Bus 1320;NULL;p;EHV1;1
measurement 6329;EHV Bus 1320;NULL;q;EHV1;1
measurement 6330;EHV Bus 1320;NULL;v;EHV1;1
measurement 6331;EHV Bus 38;NULL;p;EHV1;1
measurement 6332;EHV Bus 38;NULL;q;EHV1;1
measurement 6333;EHV Bus 38;NULL;v;EHV1;1
